"site","species","phenophase","mean_slope","mean_p","mean_se","sigma_slope","sigma_se","sigma_p","bp_p","n","mean_doy","min_year","max_year","mean_tmax","lat","lon","dataset","mean_slope_temp","mean_se_temp","mean_p_temp","sigma_slope_temp","sigma_se_temp","sigma_p_temp","bp_p_temp","n_temp","seasonality","mean_temp","pheno_position","tax_group","pheno_group"
"k_140","Prunus mume","first_flower",-0.807417568197149,0.000459276809078123,0.196370316188923,0.11310870432341,0.196776968503193,0.571254095767132,0.438866946433977,24,97.125,1971,2006,17.5125,36,126.75,"korea",-7.72366434520041,2.41730722892603,0.00417953330607434,4.4000658317897,2.39180828794255,0.0793550140302384,0.149914022084745,24,26.4836065573771,17.4381147540984,-13.8666317991632,"plant","flower"
"k_140","Robinia pseudoacacia","first_leaf",0.171018480878079,0.17974279347696,0.124599385077024,0.171018480878078,0.0732013993216146,0.026117814493511,0.483394036253899,33,113.181818181818,1971,2006,17.3030303030303,36,126.75,"korea",-1.68156669590447,1.29825675542443,0.20479730225211,-1.26935598137778,1.2788842703521,0.32861416339076,0.117997776172558,33,26.4836065573771,17.4381147540984,23.0585305105853,"plant","leaf"
"k_140","Robinia pseudoacacia","first_flower",-0.138404212593153,0.0709436224134024,0.0741696351758798,-0.00507087925982022,0.105949573607711,0.962115312340196,0.612095563904867,35,136.028571428571,1971,2006,21.9142857142857,36,126.75,"korea",-1.37524303305249,1.00128292461072,0.178862767914567,-0.778596889176925,1.07114570649843,0.472423264542355,0.743523636429921,35,26.4836065573771,17.4381147540984,25.0369396294083,"plant","flower"
"k_140","Prunus serrulata","first_leaf",-0.157014157014156,0.158596905592423,0.108925660369241,0.102155727155727,0.104777733952659,0.336458538624801,0.346922573974645,36,86.8333333333333,1971,2006,10.6833333333333,36,126.75,"korea",-3.13048566413106,0.815947338184178,0.000515859264374149,-0.371453958346893,0.774587092023028,0.634617185051173,0.896038811903025,36,26.4836065573771,17.4381147540984,-3.28995433789954,"plant","leaf"
"k_140","Prunus serrulata","first_flower",-0.0912483912483908,0.215486257087176,0.0722963198010994,0.148751608751609,0.0609245543084727,0.0199802517866821,0.0823442762287785,36,102.416666666667,1971,2006,17.35,36,126.75,"korea",-1.49102884397002,0.646069048908821,0.0272222425506681,-0.043751734928206,0.831304807691091,0.958334574699855,0.239693714358968,36,26.4836065573771,17.4381147540984,-8.5749651324965,"plant","flower"
"k_140","Cuculus canorus","first_occurence",-0.542356055592328,0.0559491146684691,0.24727936682903,0.252033474947167,0.248727866126549,0.337386506119423,0.153462820476696,11,135,1973,2005,21.8818181818182,36,126.75,"korea",-3.41789252476735,4.47029808278841,0.464097029028106,-5.21847111159629,5.57391341295702,0.373594317158076,0.681925437416132,11,26.4836065573771,17.4381147540984,1.6904761904762,"bird","bird"
"k_140","beach","first_flower",-0.525632262474333,0.0471819136519522,0.235271253268703,-0.270403280929571,0.250724548065307,0.303897927973884,0.0782802988122133,13,193.461538461538,1993,2006,28.7615384615385,36,126.75,"korea",0.0648042258890217,0.800455835721513,0.936928677749198,0.0648042258890219,1.05665846151724,0.95219701700812,0.869752011426722,13,26.4836065573771,17.4381147540984,82.4699066623753,"plant","flower"
"k_143","Rhododendron mucronulatum","first_flower",-0.118877551020408,0.139436749677267,0.0790746288551816,-0.0371088435374153,0.0894526003329235,0.680143916174007,0.120060340596359,49,85.7755102040816,1958,2006,20.1510204081633,35.88333333,128.6166667,"korea",-1.58211240580965,0.972860048317499,0.110584000582357,-0.892457233395855,0.939405486670112,0.34696019049508,0.393622997675851,49,26.3180327868852,19.0263661202186,-28.3271213748657,"plant","flower"
"k_143","Pieris rapae","first_occurence",0.140102040816327,0.13593603913368,0.0923477736184295,-0.0306296665007466,0.0511322542281148,0.552030604631421,0.103056430609754,49,79.3061224489796,1958,2006,13.0367346938776,35.88333333,128.6166667,"korea",-1.11038996906761,1.07711387287714,0.307866592707485,-0.498039107379586,1.34527801513763,0.712887123449722,0.840582640971888,49,26.3180327868852,19.0263661202186,-63.0001275510204,"insect","insect"
"k_143","Hirundo rustica","first_occurence",-0.119263441417176,0.0706528673469003,0.0644452995976561,-0.073808895962631,0.0621977196045324,0.241445894379733,0.155439769924914,48,101.604166666667,1958,2006,20.1770833333333,35.88333333,128.6166667,"korea",-1.64316001263739,0.793046064377069,0.0439024514319037,-0.594697284623943,0.563139343750149,0.296465147130325,0.870788607582039,48,26.3180327868852,19.0263661202186,-40.7020833333333,"bird","bird"
"k_143","Oncotympana fuscata","first_occurence",-0.0786623991465211,0.591042596568117,0.145188756018388,-0.0834089894902354,0.176144256954477,0.638477565146105,0.0171106221606706,41,189.634146341463,1958,2006,29.8170731707317,35.88333333,128.6166667,"korea",-0.863747788556432,1.19559713876876,0.474333747759342,1.43131511587572,1.10220396008254,0.201709728681793,0.0747585787761796,41,26.3180327868852,19.0263661202186,47.3278963414634,"insect","insect"
"k_143","Cosmos bipinnatus","first_flower",-0.0251008555713131,0.790933910560618,0.0941235386445652,-0.0860102555397969,0.123499532636462,0.489734033805234,0.147697215216835,47,248.829787234043,1958,2006,26.2106382978723,35.88333333,128.6166667,"korea",-0.752032178259509,1.84099486993165,0.684849718188003,2.17505623902568,1.8438426178077,0.244345418582111,0.00670462966268745,47,26.3180327868852,19.0263661202186,134.727155655095,"plant","flower"
"k_143","Forsythia koreana","first_leaf",-0.203207763234134,0.0118519447257033,0.0773162437126654,-0.0251999434273018,0.0825493831684286,0.761632532467901,0.286233013608049,45,68.2444444444444,1958,2006,13.1288888888889,35.88333333,128.6166667,"korea",-4.25209062589255,0.767876311994001,1.71389659216986e-06,0.150459128484497,0.788953211339957,0.849652485844989,0.84596480513536,45,26.3180327868852,19.0263661202186,-12.653216374269,"plant","leaf"
"k_143","Forsythia koreana","first_flower",-0.284285714285714,0.000110925131695042,0.0673768733062604,-0.0869970845481053,0.0796365565919469,0.280213786125625,0.0395401945592325,49,82.0204081632653,1958,2006,13.0367346938776,35.88333333,128.6166667,"korea",-3.48793084401237,0.755821002171868,3.0538229126199e-05,0.154597510679038,0.764415994826425,0.840599933498238,0.48440330112562,49,26.3180327868852,19.0263661202186,-32.0822234156821,"plant","flower"
"k_143","Prunus persica","first_leaf",-0.293979591836735,0.00174293139315431,0.0885320389510535,-0.00855102040816341,0.122897728380086,0.94482447101165,0.588109103889567,49,81.3469387755102,1958,2006,13.0367346938776,35.88333333,128.6166667,"korea",-5.06299712770658,0.859040402945132,3.89591615125e-07,1.22726738389023,1.03378045074474,0.241128429157713,0.387225529223619,49,26.3180327868852,19.0263661202186,0.449277956796763,"plant","leaf"
"k_143","Prunus persica","first_flower",-0.165762049500658,0.00385243330778667,0.0544544861290609,0.0251018340466738,0.0545209493171293,0.647393158955525,0.497400132602593,48,95.0833333333333,1958,2005,20.175,35.88333333,128.6166667,"korea",-2.20543806646526,0.645063515139024,0.00132651818176577,-0.175514314487119,0.778375474394496,0.822598491647589,0.966744271532786,48,26.3180327868852,19.0263661202186,-19.019298245614,"plant","flower"
"k_143","Pyrus communis","first_leaf",-0.426416735587004,5.75699897259399e-06,0.0827085881152394,-0.00021350850603895,0.0968673794881422,0.998251321532057,0.738529958475587,46,84.9130434782609,1958,2006,20.1413043478261,35.88333333,128.6166667,"korea",-4.12030218406561,1.12714114426589,0.000681050706071753,0.149249585307584,0.782110650046875,0.849537177281674,0.81914605063249,46,26.3180327868852,19.0263661202186,4.01538265954743,"plant","leaf"
"k_143","Pyrus communis","first_flower",-0.230918367346939,3.73824337111522e-05,0.0507121189551726,-0.00437575030011961,0.0452105296723238,0.92330781601556,0.780943723322575,49,99.6530612244898,1958,2006,20.1510204081633,35.88333333,128.6166667,"korea",-2.8677713254635,0.624818138290424,3.31680915387534e-05,-0.465562007869829,0.756925456291641,0.541475345619737,0.527186965368569,49,26.3180327868852,19.0263661202186,-14.4495703544576,"plant","flower"
"k_143","Robinia pseudoacacia","first_leaf",-0.221938775510203,0.000415055410711656,0.0584009795184353,0.054931972789114,0.0347804354926666,0.120953372630191,0.0631366636942047,49,100.081632653061,1958,2006,20.1510204081633,35.88333333,128.6166667,"korea",-2.55289274051108,0.73586372853331,0.00112812140345302,0.504625335146186,0.860906256824856,0.560575319759565,0.859980340244483,49,26.3180327868852,19.0263661202186,19.1839718343478,"plant","leaf"
"k_143","Robinia pseudoacacia","first_flower",-0.119666392278534,0.0188783656890945,0.0490845626865283,-0.0196663922785342,0.0702154440232307,0.780723825960944,0.458298461120382,46,124.630434782609,1958,2006,24.9347826086957,35.88333333,128.6166667,"korea",-0.116032637490728,0.894759385773326,0.897410421859674,-0.154237632779543,0.701153394816706,0.826906487545223,0.719983257792767,46,26.3180327868852,19.0263661202186,10.5278032036613,"plant","flower"
"k_143","Prunus serrulata","first_leaf",-0.291020408163266,0.00150237319581917,0.0863124713316828,0.00530612244897975,0.117001100207766,0.964019643123807,0.998751877839047,49,78.3673469387755,1958,2006,13.0367346938776,35.88333333,128.6166667,"korea",-4.36925541316836,0.905992233242949,1.5283748479686e-05,1.42541243187509,0.998130443138671,0.159879803825994,0.125960233902064,49,26.3180327868852,19.0263661202186,-2.53031387993794,"plant","leaf"
"k_143","Prunus serrulata","first_flower",-0.220686044739362,4.29282179471901e-06,0.0423371514907128,0.0424207603252105,0.0539700432483319,0.435894485753358,0.256359226202043,48,93.0208333333333,1958,2006,20.1979166666667,35.88333333,128.6166667,"korea",-2.5410266810094,0.561135508527277,4.19658562870154e-05,0.0410266810093983,0.541105882087123,0.939891053812882,0.990064979191261,48,26.3180327868852,19.0263661202186,-21.081798245614,"plant","flower"
"k_143","Rhododendron mucronulatum","first_leaf",-0.283363432093026,0.00514272044370939,0.0949221984613502,-0.161412212580832,0.0583810538170687,0.00902670213228474,0.0484260984151053,37,72.7837837837838,1959,2006,13.1054054054054,35.88333333,128.6166667,"korea",-4.9499698353874,0.966728305433523,1.1149589153104e-05,-1.10381598923355,1.4286250073263,0.444920735644151,0.453227676168387,37,26.3180327868852,19.0263661202186,-8.11387703492966,"plant","leaf"
"k_143","Cosmos bipinnatus","first_leaf",-0.0870328887078716,0.530960156636055,0.136717254504216,-0.0398694320647282,0.116165130966199,0.734695985819817,0.939191263667064,24,103.458333333333,1959,2004,20.3833333333333,35.88333333,128.6166667,"korea",1.06390560658853,1.7057132818966,0.539218488886675,2.16416396103897,2.72823643981667,0.43610643584571,0.12978974994962,24,26.3180327868852,19.0263661202186,22.5606725146199,"plant","leaf"
"k_143","Prunus mume","first_leaf",-0.28546005682863,0.0504494556736076,0.141639076298031,-0.0803318517004251,0.0925461142690543,0.390436031753387,0.657947088778171,43,64.7441860465116,1961,2006,13.0325581395349,35.88333333,128.6166667,"korea",-6.46077272207178,1.34805132979175,2.17961207417378e-05,-2.78922727792822,1.25065637187711,0.0312683584384474,0.0369396324318454,43,26.3180327868852,19.0263661202186,-16.1534747722018,"plant","leaf"
"k_143","Prunus mume","first_flower",-0.497732762639315,0.00193691778973441,0.150495043722467,0.11265556356034,0.123723109895,0.367731065437439,0.632228630813668,44,86.2954545454545,1961,2006,12.9795454545455,35.88333333,128.6166667,"korea",-5.22774323725783,1.6323191562277,0.00259761294404369,0.227743237257822,1.47165375973326,0.877757130180321,0.715984355324841,44,26.3180327868852,19.0263661202186,-27.8071770334928,"plant","flower"
"k_146","Rhododendron mucronulatum","first_leaf",-0.19346957684676,0.0946052524539525,0.113300255810662,-0.0968530037984011,0.0991437478043427,0.333843943784342,0.0203603226216627,47,81.063829787234,1958,2006,11.6191489361702,35.81666667,127.15,"korea",-0.142464586649908,1.25903096891611,0.910411645492974,0.499607443792764,1.69267034532255,0.769229734447374,0.0793261796047156,47,27.0688524590164,18.2341530054645,-7.83165043875466,"plant","leaf"
"k_146","Rhododendron mucronulatum","first_flower",-0.0718949286365008,0.325431391415079,0.0722946466255805,0.0718949286365012,0.0618474822253113,0.251317020740484,0.433934609826297,46,90.195652173913,1958,2006,18.804347826087,35.81666667,127.15,"korea",-0.930430918317613,0.915444469439185,0.315009308559369,0.263764251650947,0.578158504359015,0.650479745492508,0.500300256165273,46,27.0688524590164,18.2341530054645,-27.6881316098707,"plant","flower"
"k_146","Pieris rapae","first_occurence",0.556459131876113,2.20850607222888e-06,0.102891683460513,-0.0301433424024281,0.0959877904654768,0.754915696877473,0.169320711018524,48,87.2916666666667,1958,2006,11.7,35.81666667,127.15,"korea",0.913962488835963,1.57170652174818,0.563735919192381,2.35433132620757,1.51198495699727,0.126297786878799,0.209579269934856,48,27.0688524590164,18.2341530054645,-41.2210721868365,"insect","insect"
"k_146","Hirundo rustica","first_occurence",0.124373732942892,0.145460865388819,0.083921523436308,0.163972700723581,0.048433550770852,0.00150432632543396,0.00599098254088617,46,104.391304347826,1958,2006,18.7739130434783,35.81666667,127.15,"korea",0.869069510849581,1.06291120965441,0.417973414158085,1.70981978668628,0.836934987470162,0.047075330542425,0.0108238130643729,46,27.0688524590164,18.2341530054645,-24.1214345056771,"bird","bird"
"k_146","Oncotympana fuscata","first_occurence",-0.0788875623458515,0.662308610735008,0.179183152009708,-0.052113698206746,0.11536949786302,0.654113888173279,0.542846934850019,39,196.230769230769,1958,2006,29.5410256410256,35.81666667,127.15,"korea",-1.86609665204063,1.97665913048368,0.35126020829322,-1.86609665204063,1.49786306760887,0.220654774472594,0.559303027645557,39,27.0688524590164,18.2341530054645,67.718030377266,"insect","insect"
"k_146","Cuculus canorus","first_occurence",0.589886891724323,0.000501293993119612,0.155395551222659,-0.260406688669716,0.172291948474318,0.138740962284143,0.0428112361113535,41,126.634146341463,1958,2006,23.6756097560976,35.81666667,127.15,"korea",-1.96637194891556,2.92001620418815,0.50465708902502,-1.46219947965588,1.81263072093957,0.424747269735543,0.495096994434671,41,27.0688524590164,18.2341530054645,-1.87859251203976,"bird","bird"
"k_146","Cosmos bipinnatus","first_leaf",0.0057741223599906,0.96035928316838,0.115014624690287,-0.043075590083951,0.0704950841000132,0.546686722911006,0.797913222797662,27,118.62962962963,1958,2006,23.6666666666667,35.81666667,127.15,"korea",-2.60090702947846,2.69282490867116,0.343362585581564,1.37008692365846,1.35932607494439,0.323151102337203,0.770648734383039,27,27.0688524590164,18.2341530054645,29.7341494036409,"plant","leaf"
"k_146","Cosmos bipinnatus","first_flower",-0.116592425886838,0.234194287587659,0.0966626247079301,0.0893882540013697,0.0870799318884501,0.310262552133723,0.140727099587551,46,251,1958,2006,26.1021739130435,35.81666667,127.15,"korea",-1.20629714100232,1.91883015836944,0.532819993043611,-2.01428960327001,1.39894304350667,0.156982999612473,0.489249946528054,46,27.0688524590164,18.2341530054645,133.116216216216,"plant","flower"
"k_146","Forsythia koreana","first_leaf",-0.278974886848341,0.0190131306884667,0.114757375129144,-0.195641553515011,0.0524142994318974,0.000520217898548836,0.0035804253327414,48,77.2708333333333,1958,2006,11.60625,35.81666667,127.15,"korea",-0.470669345332975,1.28751236322492,0.716365465439677,-0.219412440830524,1.54046025004346,0.887360006608873,0.127914210609472,48,27.0688524590164,18.2341530054645,-11.6246468926554,"plant","leaf"
"k_146","Forsythia koreana","first_flower",-0.114622909274138,0.118227342753437,0.0719979311035081,0.0501067802418799,0.0507303086422347,0.328462289200073,0.477170097328817,48,86.8125,1958,2006,11.6020833333333,35.81666667,127.15,"korea",-2.37286582269702,0.717485885702601,0.00183443291390233,0.198952779218763,0.505059547495187,0.695460678375728,0.747232376477623,48,27.0688524590164,18.2341530054645,-31.0712837837838,"plant","flower"
"k_146","Prunus persica","first_leaf",-0.205705951512805,0.0163992165083824,0.0825717083962979,-0.127627381820528,0.0385051887031096,0.00179599557179344,0.16414714327117,48,90.2916666666667,1958,2006,18.7895833333333,35.81666667,127.15,"korea",-2.87069350629285,1.02143710661778,0.00724356546832873,-1.67069350629284,1.05131936483738,0.118879217924689,0.350791747330024,48,27.0688524590164,18.2341530054645,1.39618644067797,"plant","leaf"
"k_146","Prunus persica","first_flower",-0.0727116557634631,0.200086916532395,0.055933234689542,-0.0173539793440693,0.054956856803982,0.7536019016853,0.64418110534525,48,101.5,1958,2006,18.7895833333333,35.81666667,127.15,"korea",-1.78396407350556,0.665757039277222,0.0101929004995533,-0.983964073505557,0.587797203834702,0.100920834874832,0.512686037363065,48,27.0688524590164,18.2341530054645,-16.3837837837838,"plant","flower"
"k_146","Pyrus communis","first_leaf",-0.360982823342054,1.60598010624016e-06,0.0649599439272163,-0.0378461929647302,0.0715740540181697,0.599684150719227,0.276379189898931,45,91.8,1958,2006,18.7622222222222,35.81666667,127.15,"korea",-4.11462744983497,0.877380346684367,2.77767154301655e-05,-0.963496709469435,1.51797625179664,0.528971042574136,0.139982650958112,45,27.0688524590164,18.2341530054645,2.90451977401129,"plant","leaf"
"k_146","Pyrus communis","first_flower",-0.165407803435332,0.00215904706558051,0.0506791735843395,-0.040407803435332,0.0447550592313591,0.37162734132374,0.7820818943859,45,103.333333333333,1958,2006,18.7622222222222,35.81666667,127.15,"korea",-2.29740485439729,0.625730532584739,0.000661892666402157,-0.479223036215475,0.661969700469386,0.473026006742637,0.314279287660671,45,27.0688524590164,18.2341530054645,-14.5504504504505,"plant","flower"
"k_146","Prunus mume","first_leaf",-0.85265306122449,7.99593376810389e-08,0.134324339458217,-0.103868677905946,0.181591553156846,0.570054097679417,0.142108744547759,49,74.3673469387755,1958,2006,11.6142857142857,35.81666667,127.15,"korea",-2.99380941104834,1.92293507157551,0.126204053418022,0.493809411048328,1.766303052182,0.781032339724034,0.515598957279621,49,27.0688524590164,18.2341530054645,-14.5281332872132,"plant","leaf"
"k_146","Prunus mume","first_flower",-0.545334839897857,0.00050932492951128,0.145330669082195,-0.0706235486712308,0.196706984319202,0.721290456537996,0.109358286905422,46,86.4782608695652,1958,2006,11.5695652173913,35.81666667,127.15,"korea",-6.12510777901622,1.56280038055487,0.00030644299437902,-1.39471805209643,1.86040021207128,0.457433033567178,0.697574419559889,46,27.0688524590164,18.2341530054645,-31.4055229142186,"plant","flower"
"k_146","Prunus serrulata","first_leaf",-0.260077757315325,0.000575447251781708,0.0700674746788905,0.0782595754971436,0.0829305856381638,0.350488548294232,0.334135104875639,46,88.1086956521739,1958,2006,18.754347826087,35.81666667,127.15,"korea",-2.57914810860555,0.943799453268019,0.00901005267268122,-0.096101998339221,1.13396645629829,0.932845750521349,0.544426598411216,46,27.0688524590164,18.2341530054645,-0.786784573814799,"plant","leaf"
"k_146","Prunus serrulata","first_flower",-0.140816326530612,0.00714052424538671,0.0500577882574987,-0.0566137566137563,0.0501431202037121,0.264609433848091,0.322722143014578,49,98.1020408163265,1958,2006,18.8142857142857,35.81666667,127.15,"korea",-1.9708702894962,0.607840886891997,0.00218282258104658,-1.36246304383713,0.451178751109699,0.00408065877659358,0.0457063309480893,49,27.0688524590164,18.2341530054645,-19.7817429674572,"plant","flower"
"k_146","Alauda arvensis","first_occurence",0.633631172411025,0.00209609409921399,0.190247041976641,0.251334820512991,0.261662345291882,0.343569514498303,0.867911385149432,36,110.777777777778,1958,2006,18.8,35.81666667,127.15,"korea",6.28256513026052,2.61284719093405,0.021788918527659,2.28256513026052,2.7692422026915,0.415539087033306,0.746220129175805,36,27.0688524590164,18.2341530054645,-17.7349610757254,"bird","bird"
"k_146","Robinia pseudoacacia","first_leaf",0.0245679287069117,0.766100730406055,0.0820533094799197,-0.037932071293088,0.0844947144873198,0.655791253225122,0.957110256905526,44,104.204545454545,1960,2006,18.825,35.81666667,127.15,"korea",-0.73913955928646,0.979195666363539,0.454554933221746,-0.67901046138192,1.34748291801108,0.616957604153699,0.530748659096039,44,27.0688524590164,18.2341530054645,15.3090652285567,"plant","leaf"
"k_146","Robinia pseudoacacia","first_flower",-0.221000347484826,0.000772871895691903,0.0607156592262732,0.018100409128418,0.0412198155505146,0.662938286435957,0.480923516796745,42,129.714285714286,1960,2006,23.6904761904762,35.81666667,127.15,"korea",-0.850049224710802,1.12895772648033,0.455888522636192,2.1730658790713,1.17210543309813,0.0711255988731152,0.0372261987617773,42,27.0688524590164,18.2341530054645,11.8305019305019,"plant","flower"
"k_152","Rhododendron mucronulatum","first_flower",0.00114710313655297,0.988276243906319,0.0776424983167121,-0.0567026586921084,0.0677252787442221,0.40678370427454,0.333219655785585,48,80.6041666666667,1958,2006,12.5041666666667,35.55,129.3166667,"korea",-4.07968927055034,0.774336970538767,3.55023587303737e-06,-1.59678136230077,1.28112042317734,0.218929677274319,0.956624095762736,48,24.1409836065574,18.4004098360656,-35.3649054982818,"plant","flower"
"k_152","Pieris rapae","first_occurence",0.209572153734584,0.0398392096365197,0.0990684377595392,-0.158290102452533,0.096549413407955,0.10793710050812,0.0315452501782538,48,73.5,1958,2006,12.5479166666667,35.55,129.3166667,"korea",-0.588525707197854,1.42423544485044,0.681363835882905,-0.949935831263685,0.814600230023395,0.249569529023935,0.351345403933472,48,24.1409836065574,18.4004098360656,-39.8198380566802,"insect","insect"
"k_152","Hirundo rustica","first_occurence",0.399445818340007,0.00042751899251677,0.104637857317706,-0.0669032499066165,0.106684214719667,0.533899841956365,0.953684522684183,45,97.4222222222222,1958,2006,18.34,35.55,129.3166667,"korea",1.44344463449097,1.58533054131053,0.367634392021699,-0.390789729675716,2.09902690713872,0.853181801709723,0.929307577490358,45,24.1409836065574,18.4004098360656,-15.897615834458,"bird","bird"
"k_152","Oncotympana fuscata","first_occurence",-0.104447860127768,0.288013997862345,0.0969280490407281,-0.0723535974568683,0.0800731333813008,0.371903563286988,0.313375457017207,40,191.05,1958,2006,28.4425,35.55,129.3166667,"korea",-1.71156987162207,0.808407644968913,0.0408448311812494,-0.311569871622065,0.672438661307286,0.645761355589477,0.748363238667232,40,24.1409836065574,18.4004098360656,77.7301619433198,"insect","insect"
"k_152","Cuculus canorus","first_occurence",0.113535250651011,0.390091030238793,0.13076704396348,-0.164242527126767,0.117724386952615,0.170136872767152,0.170071333769929,45,130.866666666667,1958,2006,22.7866666666667,35.55,129.3166667,"korea",-3.3044842007435,2.10255145057407,0.123360857596961,-0.248928645187943,1.18895875557996,0.835150569729811,0.736895200149733,45,24.1409836065574,18.4004098360656,17.5468286099865,"bird","bird"
"k_152","Cosmos bipinnatus","first_leaf",-0.00641327168637977,0.959927803574545,0.126259077866602,-0.337731727066713,0.167281468463697,0.0552980671580352,0.00756797058052281,25,104.04,1958,2005,18.448,35.55,129.3166667,"korea",-1.98118034391475,1.70900240517317,0.258243925969993,-1.86497350223911,1.66001441458198,0.272828889594799,0.0739836060947889,25,24.1409836065574,18.4004098360656,27.7589349112426,"plant","leaf"
"k_152","Cosmos bipinnatus","first_flower",-0.126892932181375,0.120286427633387,0.0801289846842703,0.0301187386329878,0.0743114732385643,0.687174577811618,0.185451379092719,47,252.468085106383,1958,2006,25.3063829787234,35.55,129.3166667,"korea",-1.97144852876978,1.62145473112644,0.230381336326268,0.721448528769776,1.59313649127113,0.652834161067874,0.0618438862642221,47,24.1409836065574,18.4004098360656,136.499012941435,"plant","flower"
"k_152","Prunus persica","first_leaf",0.176565990670986,0.0322588169258952,0.0797874753449602,-0.105063900328569,0.0673893673874717,0.126313227801319,0.0364180681837253,45,76.7555555555556,1958,2006,12.4711111111111,35.55,129.3166667,"korea",-3.23709206130944,0.957204046643667,0.00154333374773438,-0.0282140611395348,0.837036534406342,0.973266712680338,0.460034703817382,45,24.1409836065574,18.4004098360656,0.474490466798159,"plant","leaf"
"k_152","Prunus persica","first_flower",-0.0476506898420994,0.415608380382886,0.0579939156218267,0.018238925136217,0.0595254647917192,0.760709229628611,0.703062127644222,47,92.4042553191489,1958,2006,18.2893617021277,35.55,129.3166667,"korea",-1.83625796775403,0.714607315828541,0.013565163688187,0.304171846940181,0.874437228418672,0.729575734070824,0.664349417998469,47,24.1409836065574,18.4004098360656,-23.5648168457995,"plant","flower"
"k_152","Pyrus communis","first_leaf",-0.0386596747959129,0.484286792022304,0.0547721182935538,0.0382634021271638,0.0669047988272259,0.570506699576092,0.38643316162972,43,85.1860465116279,1958,2006,12.4953488372093,35.55,129.3166667,"korea",-1.80760286068999,0.661586552126766,0.00923839306328148,-0.0834649296555049,0.57688106307731,0.885669990746947,0.624141363248632,43,24.1409836065574,18.4004098360656,8.90498142287051,"plant","leaf"
"k_152","Pyrus communis","first_flower",-0.222155916578353,0.000197239253137406,0.0544580332499939,0.0893203809891001,0.0963571832638751,0.359237671554273,0.419205187261116,44,100.590909090909,1958,2006,18.4272727272727,35.55,129.3166667,"korea",-2.68104319933056,0.728325713471332,0.000656521521148078,1.0498986387205,0.808401102686902,0.20112044979365,0.425649730702104,44,24.1409836065574,18.4004098360656,-15.3781630740394,"plant","flower"
"k_152","Prunus mume","first_leaf",-0.0343330055719456,0.75465418704875,0.109163227252336,-0.0963916450642134,0.135229843280778,0.479820798130077,0.840796502190107,45,52.7555555555556,1958,2006,7.81111111111112,35.55,129.3166667,"korea",-2.75527924423451,0.857167138147215,0.00248085344144453,-0.948424459469185,0.921063352380379,0.308905422631252,0.262213144466702,45,24.1409836065574,18.4004098360656,-23.5255095332018,"plant","leaf"
"k_152","Prunus mume","first_flower",-0.111069995665983,0.338662852330758,0.114694085743424,-0.0712510951211451,0.0696626701934229,0.312547839128729,0.453185712572117,42,60.9761904761905,1958,2006,12.6214285714286,35.55,129.3166667,"korea",-4.7575556024204,1.51873460935836,0.00323686549019218,0.242444397579607,2.51266595006339,0.923614108109665,0.522881521522025,42,24.1409836065574,18.4004098360656,-54.992881688758,"plant","flower"
"k_152","Robinia pseudoacacia","first_leaf",0.162611208273132,0.0358397554322713,0.0746545853455642,-0.185277841144315,0.0647065349392326,0.00686509866842089,0.0265833518666699,39,92.6666666666667,1958,2006,18.3102564102564,35.55,129.3166667,"korea",-0.353696811870225,1.05903365060234,0.740279736926758,-1.02561353295736,0.914446661912647,0.269272815822206,0.56609095237957,39,24.1409836065574,18.4004098360656,16.3856015779093,"plant","leaf"
"k_152","Prunus serrulata","first_leaf",0.0937029174085715,0.175222109740506,0.0680558710701726,-0.0205924172161698,0.0717192366561547,0.775305735248976,0.171159882046992,48,77.7291666666667,1958,2006,12.5041666666667,35.55,129.3166667,"korea",-2.71212472865783,0.780509330838174,0.0011259028144938,0.370660914440181,0.514003773358172,0.474481965932727,0.329882220023674,48,24.1409836065574,18.4004098360656,1.44810157790927,"plant","leaf"
"k_152","Prunus serrulata","first_flower",-0.13801191617587,0.0119162833667454,0.052705039020482,0.0286547504907962,0.0606268314712378,0.638703930789827,0.804093696471444,48,92.1875,1958,2006,18.3145833333333,35.55,129.3166667,"korea",-1.83450725660041,0.678901725158651,0.00961594093474842,-0.121355138346287,0.781083898008873,0.87721129497387,0.835983256150321,48,24.1409836065574,18.4004098360656,-23.7815721649485,"plant","flower"
"k_152","Robinia pseudoacacia","first_flower",-0.158531042852239,0.0015191214311343,0.0468011674689091,-0.0570047672692638,0.0805424676621785,0.482912862512246,0.817675850071808,45,130.266666666667,1959,2006,22.7955555555556,35.55,129.3166667,"korea",-1.47708274389773,0.829053171882847,0.0818697130831755,-0.0179670687689213,0.646935971641468,0.977972047746759,0.705941567964662,45,24.1409836065574,18.4004098360656,14.2975945017182,"plant","flower"
"k_152","Rhododendron mucronulatum","first_leaf",0.198519800711166,0.0197699548261772,0.0820695481194126,-0.0594993298355727,0.0600359617621529,0.327074617171007,0.992924444896641,46,67.8478260869565,1960,2006,12.4695652173913,35.55,129.3166667,"korea",-1.21945668135095,1.03439307622511,0.244769817160875,-0.0612964128381805,1.42628452182029,0.965914876256032,0.358990162287993,46,24.1409836065574,18.4004098360656,-8.43323900180089,"plant","leaf"
